frame,berk,cansu,yagmur,file,group
254,0,-1,0,16,-1
255,0,-1,0,16,-1
256,0,-1,0,16,-1
257,0,-1,0,16,-1
258,0,-1,0,16,-1
259,0,-1,0,16,-1
260,0,-1,0,16,-1
261,0,-1,0,16,-1
262,0,-1,0,16,-1
263,0,-1,0,16,-1
264,0,-1,0,16,-1
265,0,-1,0,16,-1
266,0,-1,0,16,-1
267,0,-1,0,16,-1
268,0,-1,0,16,-1
269,0,-1,0,16,-1
270,0,-1,0,16,-1
271,0,-1,0,16,-1
272,0,-1,0,16,-1
273,0,-1,0,16,-1
274,0,-1,0,16,-1
275,0,-1,0,16,-1
276,0,-1,0,16,-1
277,0,-1,0,16,-1
278,0,-1,0,16,-1
279,0,-1,0,16,-1
280,0,-1,0,16,-1
281,0,-1,0,16,-1
282,0,-1,0,16,-1
283,0,-1,0,16,-1
284,0,-1,0,16,-1
285,0,-1,0,16,-1
286,0,-1,0,16,-1
287,0,-1,0,16,-1
288,0,-1,0,16,-1
289,0,-1,0,16,-1
290,0,-1,0,16,-1
291,0,-1,0,16,-1
292,0,-1,0,16,-1
293,0,-1,0,16,-1
294,0,-1,0,16,-1
295,0,-1,0,16,-1
296,0,-1,0,16,-1
297,0,-1,0,16,-1
298,0,-1,0,16,-1
299,0,-1,0,16,-1
300,0,-1,0,16,-1
301,0,-1,0,16,-1
302,0,-1,0,16,-1
303,0,-1,0,16,-1
304,0,-1,0,16,-1
305,0,-1,0,16,-1
306,0,-1,0,16,-1
307,0,-1,0,16,-1
308,0,-1,0,16,-1
309,0,-1,0,16,-1
310,0,-1,0,16,-1
311,0,-1,0,16,-1
312,0,-1,0,16,-1
313,0,-1,0,16,-1
314,0,-1,0,16,-1
315,0,-1,0,16,-1
316,0,-1,0,16,-1
317,0,-1,0,16,-1
318,0,-1,0,16,-1
319,0,-1,0,16,-1
320,0,-1,0,16,-1
321,0,-1,0,16,-1
322,0,-1,0,16,-1
323,0,-1,0,16,-1
324,0,-1,0,16,-1
325,0,-1,0,16,-1
326,0,-1,0,16,-1
327,0,-1,0,16,-1
328,0,-1,0,16,-1
329,0,-1,0,16,-1
330,0,-1,0,16,-1
331,0,-1,0,16,-1
332,0,-1,0,16,-1
333,0,-1,0,16,-1
334,0,-1,0,16,-1
335,0,-1,0,16,-1
336,0,-1,0,16,-1
337,0,-1,0,16,-1
338,0,-1,-1,16,-1
339,0,-1,-1,16,-1
340,0,-1,-1,16,-1
341,0,-1,0,16,-1
342,0,-1,0,16,-1
343,0,-1,0,16,-1
344,0,-1,0,16,-1
345,0,-1,0,16,-1
346,0,-1,0,16,-1
347,0,-1,0,16,-1
348,0,-1,0,16,-1
349,0,-1,0,16,-1
350,0,-1,0,16,-1
351,0,-1,0,16,-1
352,0,-1,0,16,-1
353,0,-1,0,16,-1
354,0,-1,0,16,-1
355,0,-1,0,16,-1
356,0,-1,0,16,-1
357,0,-1,0,16,-1
358,0,-1,0,16,-1
359,0,-1,0,16,-1
360,0,-1,0,16,-1
361,0,-1,0,16,-1
362,0,-1,0,16,-1
363,0,-1,0,16,-1
364,0,-1,0,16,-1
365,0,-1,0,16,-1
366,0,-1,0,16,-1
367,0,-1,0,16,-1
368,0,-1,0,16,-1
369,0,-1,0,16,-1
370,0,-1,0,16,-1
371,0,-1,0,16,-1
372,0,-1,0,16,-1
373,0,-1,0,16,-1
374,0,-1,0,16,-1
375,0,-1,0,16,-1
376,0,-1,0,16,-1
377,0,-1,0,16,-1
378,0,-1,0,16,-1
379,0,-1,0,16,-1
380,0,-1,0,16,-1
381,0,-1,0,16,-1
382,0,-1,0,16,-1
383,0,-1,0,16,-1
384,0,-1,0,16,-1
385,0,-1,0,16,-1
386,0,-1,0,16,-1
387,0,-1,0,16,-1
388,0,-1,0,16,-1
389,0,-1,0,16,-1
390,0,-1,0,16,-1
391,0,-1,0,16,-1
392,0,-1,0,16,-1
393,0,-1,0,16,-1
394,0,-1,0,16,-1
395,0,-1,0,16,-1
396,0,-1,0,16,-1
397,0,-1,0,16,-1
398,0,-1,0,16,-1
399,0,-1,0,16,-1
400,0,-1,0,16,-1
401,0,-1,0,16,-1
402,0,-1,0,16,-1
403,0,-1,0,16,-1
404,0,-1,0,16,-1
405,0,-1,0,16,-1
406,0,-1,0,16,-1
407,0,-1,0,16,-1
408,0,-1,0,16,-1
409,0,-1,0,16,-1
410,0,-1,0,16,-1
411,0,-1,0,16,-1
412,0,-1,0,16,-1
413,0,-1,0,16,-1
414,0,-1,0,16,-1
415,0,-1,0,16,-1
416,0,-1,0,16,-1
417,0,-1,0,16,-1
418,0,-1,0,16,-1
419,0,-1,0,16,-1
420,0,-1,0,16,-1
421,0,-1,0,16,-1
422,0,-1,0,16,-1
423,0,-1,0,16,-1
424,0,-1,0,16,-1
425,0,-1,0,16,-1
426,0,-1,0,16,-1
427,0,-1,0,16,-1
428,0,-1,0,16,-1
429,0,-1,0,16,-1
430,0,-1,0,16,-1
0,0,-1,0,17,-1
1,0,-1,0,17,-1
2,0,-1,0,17,-1
3,0,-1,0,17,-1
4,0,-1,1,17,-1
5,0,-1,2,17,-1
6,0,-1,2,17,-1
7,0,-1,2,17,-1
8,0,-1,2,17,-1
9,0,-1,2,17,-1
10,0,0,2,17,0
11,0,-1,2,17,-1
12,0,0,2,17,0
13,0,1,2,17,1
14,0,1,2,17,1
15,0,1,2,17,1
16,0,1,2,17,1
17,0,1,2,17,1
18,0,1,2,17,1
19,0,1,2,17,1
20,0,1,2,17,1
21,1,1,2,17,1
22,1,1,2,17,1
23,1,1,2,17,1
24,2,1,2,17,1
25,2,1,2,17,1
26,2,0,2,17,0
27,2,0,2,17,0
28,2,0,2,17,0
29,2,0,3,17,0
30,2,0,3,17,0
31,2,0,3,17,0
32,2,0,3,17,0
33,2,0,3,17,0
34,2,0,3,17,0
35,2,0,3,17,0
36,2,0,3,17,0
37,2,0,3,17,0
38,2,0,3,17,0
39,2,0,3,17,0
40,2,0,3,17,0
41,2,0,3,17,0
42,2,0,3,17,0
43,2,0,3,17,0
44,2,0,3,17,0
45,2,0,3,17,0
46,2,0,3,17,0
47,2,0,3,17,0
48,2,0,3,17,0
49,2,0,3,17,0
50,2,0,3,17,0
51,2,0,3,17,0
52,2,0,3,17,0
53,2,0,3,17,0
54,2,0,3,17,0
55,2,0,3,17,0
56,2,0,3,17,0
57,2,0,3,17,0
58,2,0,3,17,0
59,3,0,3,17,0
60,3,0,3,17,0
61,3,0,3,17,0
62,3,0,3,17,0
63,3,0,3,17,0
64,3,0,3,17,0
65,3,0,3,17,0
66,3,0,3,17,0
67,3,0,3,17,0
68,3,0,3,17,0
69,3,0,3,17,0
70,3,0,3,17,0
71,3,0,3,17,0
72,3,0,2,17,0
73,3,0,2,17,0
74,3,0,2,17,0
75,3,0,2,17,0
76,3,1,2,17,1
77,3,1,2,17,1
78,3,1,2,17,1
79,3,1,2,17,1
80,3,1,2,17,1
81,3,1,2,17,1
82,3,1,2,17,1
83,3,1,2,17,1
84,3,1,1,17,1
85,3,1,1,17,1
86,3,1,1,17,1
87,3,2,2,17,2
88,3,2,2,17,2
89,3,2,2,17,2
90,3,2,2,17,2
91,3,2,2,17,2
92,3,2,2,17,2
93,3,2,2,17,2
94,3,2,2,17,2
95,3,2,2,17,2
96,3,2,2,17,2
97,3,3,2,17,2
98,3,3,2,17,2
99,3,3,2,17,2
100,3,3,2,17,2
101,3,3,2,17,2
102,3,3,2,17,2
103,3,3,2,17,2
104,3,3,2,17,2
105,3,3,2,17,2
106,3,3,2,17,2
107,3,3,2,17,2
108,3,3,2,17,2
109,3,2,2,17,2
110,3,2,2,17,2
111,3,3,2,17,2
112,3,3,2,17,2
113,3,3,1,17,1
114,3,3,1,17,1
115,3,3,1,17,1
116,3,3,2,17,2
117,3,3,2,17,2
118,3,3,2,17,2
119,3,3,2,17,2
120,3,2,2,17,2
121,3,1,2,17,1
122,3,1,2,17,1
123,3,2,2,17,2
124,3,2,2,17,2
125,3,2,2,17,2
126,3,2,2,17,2
127,3,2,2,17,2
128,3,2,2,17,2
129,3,2,2,17,2
130,3,2,2,17,2
131,3,2,2,17,2
132,3,2,2,17,2
133,3,2,2,17,2
134,3,2,2,17,2
135,3,2,2,17,2
136,3,2,2,17,2
137,3,2,2,17,2
138,3,2,2,17,2
139,3,2,2,17,2
140,3,2,2,17,2
141,3,2,2,17,2
142,3,2,2,17,2
143,3,2,2,17,2
144,3,2,2,17,2
145,3,2,2,17,2
146,3,2,2,17,2
147,3,2,2,17,2
148,3,2,2,17,2
149,3,1,2,17,1
150,3,1,2,17,1
151,3,1,2,17,1
152,3,2,2,17,2
153,3,2,2,17,2
154,3,2,2,17,2
155,3,2,2,17,2
156,3,2,2,17,2
157,3,2,2,17,2
158,3,2,2,17,2
159,3,2,2,17,2
160,3,2,2,17,2
161,3,2,2,17,2
162,3,2,2,17,2
163,3,2,2,17,2
164,3,2,2,17,2
165,3,2,2,17,2
166,3,2,2,17,2
167,3,2,2,17,2
168,3,2,2,17,2
169,3,2,2,17,2
170,3,2,2,17,2
171,3,2,2,17,2
172,3,2,2,17,2
173,3,2,2,17,2
174,3,2,2,17,2
175,3,2,2,17,2
176,3,2,2,17,2
177,3,2,2,17,2
178,3,2,2,17,2
179,3,2,2,17,2
180,3,2,2,17,2
181,3,2,2,17,2
182,3,2,2,17,2
183,3,2,2,17,2
184,3,2,2,17,2
185,3,2,2,17,2
186,3,2,2,17,2
187,3,2,2,17,2
188,3,2,2,17,2
189,3,2,2,17,2
190,3,2,2,17,2
191,3,2,2,17,2
192,3,2,2,17,2
193,3,2,2,17,2
194,3,2,2,17,2
195,3,2,2,17,2
196,3,2,2,17,2
197,3,2,2,17,2
198,3,2,2,17,2
199,3,2,2,17,2
200,3,2,2,17,2
201,3,2,2,17,2
202,3,2,2,17,2
203,3,2,2,17,2
204,3,2,2,17,2
205,3,2,2,17,2
206,3,2,2,17,2
207,3,1,2,17,1
208,3,1,2,17,1
209,3,1,2,17,1
210,3,1,2,17,1
211,3,2,2,17,2
212,3,2,2,17,2
213,3,2,2,17,2
214,3,2,2,17,2
215,3,2,2,17,2
216,3,2,2,17,2
217,3,2,2,17,2
218,3,2,2,17,2
219,3,2,2,17,2
220,3,2,2,17,2
221,3,2,2,17,2
222,3,2,2,17,2
223,3,2,2,17,2
224,3,2,2,17,2
225,3,2,2,17,2
226,3,2,2,17,2
227,3,2,2,17,2
228,3,2,2,17,2
229,3,2,2,17,2
230,2,2,2,17,2
231,2,2,2,17,2
232,2,2,2,17,2
233,2,2,2,17,2
234,2,2,2,17,2
235,2,2,2,17,2
236,2,2,2,17,2
237,2,2,2,17,2
238,2,2,2,17,2
239,2,2,2,17,2
240,2,2,2,17,2
241,2,2,2,17,2
242,2,2,2,17,2
243,2,2,2,17,2
244,2,2,2,17,2
245,3,2,2,17,2
246,2,2,2,17,2
247,2,2,2,17,2
248,2,2,2,17,2
249,2,2,2,17,2
250,2,2,2,17,2
251,2,2,2,17,2
252,2,2,2,17,2
253,2,2,2,17,2
254,2,2,2,17,2
255,2,1,2,17,1
256,2,1,2,17,1
257,2,1,2,17,1
258,2,1,2,17,1
259,2,1,2,17,1
260,2,1,2,17,1
261,2,1,2,17,1
262,2,1,2,17,1
263,2,1,2,17,1
264,2,1,2,17,1
265,2,1,2,17,1
266,2,1,2,17,1
267,2,1,2,17,1
268,2,1,2,17,1
269,3,2,2,17,2
270,3,2,2,17,2
271,3,2,2,17,2
272,3,2,2,17,2
273,3,2,2,17,2
274,3,2,2,17,2
275,3,2,2,17,2
276,3,2,2,17,2
277,3,2,2,17,2
278,3,2,2,17,2
279,3,2,2,17,2
280,3,2,2,17,2
281,3,2,2,17,2
282,3,2,2,17,2
283,3,2,2,17,2
284,3,2,2,17,2
285,3,2,2,17,2
286,3,2,2,17,2
287,3,2,2,17,2
288,3,2,2,17,2
289,3,2,2,17,2
290,3,2,2,17,2
291,3,2,2,17,2
292,3,2,2,17,2
293,3,2,2,17,2
294,3,2,2,17,2
295,3,2,2,17,2
296,3,3,2,17,2
297,3,3,2,17,2
298,3,3,2,17,2
299,3,3,2,17,2
300,3,3,3,17,3
301,3,3,3,17,3
302,3,3,3,17,3
303,3,3,3,17,3
304,3,3,3,17,3
305,3,3,3,17,3
306,3,3,3,17,3
307,3,3,3,17,3
308,3,3,3,17,3
309,3,3,3,17,3
310,3,3,3,17,3
311,3,3,3,17,3
312,3,3,3,17,3
313,3,3,3,17,3
314,3,3,3,17,3
315,3,3,3,17,3
316,3,3,3,17,3
317,3,3,3,17,3
318,3,3,2,17,2
319,3,3,2,17,2
320,3,3,2,17,2
321,3,3,2,17,2
322,3,3,2,17,2
323,3,3,2,17,2
324,3,3,2,17,2
325,3,3,2,17,2
326,3,3,2,17,2
327,3,3,2,17,2
328,3,3,2,17,2
329,3,3,2,17,2
330,3,3,2,17,2
331,3,3,2,17,2
332,3,3,2,17,2
333,3,3,2,17,2
334,3,3,2,17,2
335,3,3,2,17,2
336,3,3,2,17,2
337,3,3,2,17,2
338,3,3,2,17,2
339,3,3,2,17,2
340,3,3,2,17,2
341,3,3,2,17,2
342,3,3,2,17,2
343,3,3,2,17,2
344,3,3,2,17,2
345,3,3,2,17,2
346,3,3,2,17,2
347,3,3,2,17,2
348,3,3,2,17,2
349,3,3,2,17,2
350,3,3,2,17,2
351,3,3,2,17,2
352,3,3,2,17,2
353,3,3,2,17,2
354,3,3,2,17,2
355,3,3,2,17,2
356,3,3,2,17,2
357,3,3,2,17,2
358,3,3,2,17,2
359,3,3,2,17,2
360,3,3,2,17,2
361,3,3,2,17,2
362,3,3,2,17,2
363,3,3,2,17,2
364,3,3,2,17,2
365,3,3,2,17,2
366,3,3,2,17,2
367,3,2,2,17,2
368,3,2,2,17,2
369,3,2,2,17,2
370,3,2,2,17,2
371,3,2,2,17,2
372,3,2,2,17,2
373,3,2,2,17,2
374,3,2,2,17,2
375,3,2,2,17,2
376,3,2,2,17,2
377,3,2,2,17,2
378,3,2,2,17,2
379,3,2,2,17,2
380,3,2,2,17,2
381,3,2,2,17,2
382,3,2,2,17,2
383,3,2,2,17,2
384,3,2,2,17,2
385,3,2,2,17,2
386,3,2,2,17,2
387,3,2,2,17,2
388,3,2,2,17,2
389,3,2,2,17,2
390,3,1,2,17,1
391,3,1,2,17,1
392,3,1,2,17,1
393,3,1,2,17,1
394,3,1,2,17,1
395,3,1,2,17,1
396,3,1,2,17,1
397,3,2,2,17,2
398,3,2,2,17,2
399,3,2,2,17,2
400,3,2,2,17,2
401,3,2,2,17,2
402,3,2,2,17,2
403,3,2,2,17,2
404,3,2,2,17,2
405,3,2,2,17,2
406,3,2,2,17,2
407,3,2,2,17,2
408,3,2,2,17,2
409,3,2,2,17,2
410,3,2,2,17,2
411,3,2,2,17,2
412,3,2,2,17,2
413,3,2,2,17,2
414,3,2,2,17,2
415,3,2,2,17,2
416,3,2,2,17,2
417,3,2,2,17,2
418,3,2,2,17,2
419,3,2,2,17,2
420,3,2,2,17,2
421,3,2,2,17,2
422,3,2,2,17,2
423,3,2,2,17,2
424,3,2,2,17,2
425,3,2,2,17,2
426,3,2,2,17,2
427,3,2,2,17,2
428,3,2,2,17,2
429,3,2,2,17,2
430,3,2,2,17,2
431,3,2,2,17,2
432,3,2,2,17,2
433,3,2,2,17,2
434,3,2,2,17,2
435,3,2,2,17,2
436,3,2,2,17,2
437,3,2,2,17,2
438,3,2,2,17,2
439,3,2,2,17,2
440,3,2,2,17,2
441,3,2,2,17,2
442,3,2,2,17,2
443,3,2,2,17,2
444,3,2,2,17,2
445,3,2,2,17,2
446,3,2,2,17,2
447,3,2,2,17,2
448,3,2,2,17,2
449,3,2,2,17,2
450,3,2,3,17,2
451,3,2,3,17,2
452,3,2,3,17,2
453,3,2,3,17,2
454,3,1,3,17,1
455,3,1,3,17,1
456,3,1,3,17,1
457,3,1,3,17,1
458,3,1,3,17,1
459,3,1,3,17,1
460,2,1,3,17,1
461,2,1,3,17,1
462,2,1,3,17,1
463,2,1,3,17,1
464,2,1,3,17,1
465,2,1,3,17,1
466,2,1,3,17,1
467,2,1,3,17,1
468,2,1,3,17,1
469,2,1,3,17,1
470,2,1,3,17,1
471,2,1,3,17,1
472,2,1,3,17,1
473,1,1,3,17,1
474,1,1,3,17,1
475,1,1,3,17,1
476,1,1,3,17,1
477,1,1,3,17,1
478,1,1,3,17,1
479,1,1,3,17,1
480,1,1,3,17,1
481,1,1,3,17,1
482,1,1,3,17,1
483,1,1,3,17,1
484,1,1,3,17,1
485,1,1,3,17,1
486,1,1,3,17,1
487,1,1,3,17,1
488,1,1,3,17,1
489,1,1,3,17,1
490,1,1,3,17,1
491,1,1,3,17,1
492,1,1,3,17,1
493,1,1,3,17,1
494,1,1,3,17,1
495,1,1,3,17,1
496,1,1,3,17,1
497,1,1,3,17,1
498,1,1,3,17,1
499,1,1,3,17,1
500,-1,1,3,17,1
501,-1,1,3,17,1
502,-1,1,3,17,1
503,-1,1,3,17,1
504,-1,1,3,17,1
505,-1,1,3,17,1
506,-1,1,3,17,1
507,1,1,2,17,1
508,1,1,2,17,1
509,1,1,2,17,1
510,1,1,2,17,1
511,1,1,2,17,1
512,1,1,2,17,1
513,1,1,2,17,1
514,1,1,2,17,1
515,1,1,2,17,1
516,1,1,2,17,1
517,1,1,2,17,1
518,1,1,2,17,1
519,1,1,2,17,1
520,1,1,2,17,1
521,1,1,2,17,1
522,1,1,2,17,1
523,1,1,2,17,1
524,1,1,2,17,1
525,1,1,3,17,1
526,1,1,3,17,1
527,1,1,3,17,1
528,1,1,3,17,1
529,1,1,2,17,1
530,1,1,1,17,1
531,1,1,0,17,0
0,0,0,0,18,0
1,0,0,0,18,0
2,-1,0,0,18,0
3,-1,0,0,18,0
4,-1,0,0,18,0
5,-1,0,1,18,0
6,-1,0,1,18,0
7,-1,0,2,18,0
8,-1,0,2,18,0
9,-1,0,2,18,0
10,-1,0,2,18,0
11,-1,1,2,18,1
12,-1,1,2,18,1
13,-1,1,2,18,1
14,-1,0,2,18,0
15,-1,0,2,18,0
16,-1,0,2,18,0
17,-1,0,2,18,0
18,-1,0,2,18,0
19,-1,1,2,18,1
20,-1,1,2,18,1
21,-1,1,2,18,1
22,-1,1,2,18,1
23,-1,1,2,18,1
24,-1,1,2,18,1
25,-1,1,2,18,1
26,-1,1,2,18,1
27,-1,1,2,18,1
28,-1,1,2,18,1
29,-1,1,3,18,1
30,-1,1,3,18,1
31,-1,1,2,18,1
32,-1,1,2,18,1
33,-1,1,2,18,1
34,-1,1,2,18,1
35,-1,1,2,18,1
36,-1,1,2,18,1
37,-1,1,2,18,1
38,-1,1,2,18,1
39,-1,1,2,18,1
40,-1,1,2,18,1
41,-1,1,2,18,1
42,-1,1,2,18,1
43,-1,1,2,18,1
44,-1,2,2,18,2
45,-1,2,2,18,2
46,-1,2,2,18,2
47,-1,2,2,18,2
48,-1,2,2,18,2
49,-1,2,2,18,2
50,-1,2,2,18,2
51,-1,2,2,18,2
52,-1,2,2,18,2
53,-1,2,2,18,2
54,-1,2,2,18,2
55,-1,2,2,18,2
56,-1,2,2,18,2
57,-1,3,2,18,2
58,-1,3,2,18,2
59,-1,3,2,18,2
60,-1,3,2,18,2
61,-1,3,2,18,2
62,-1,3,2,18,2
63,-1,3,2,18,2
64,-1,3,2,18,2
65,-1,3,2,18,2
66,-1,3,2,18,2
67,-1,2,2,18,2
68,-1,2,2,18,2
69,-1,2,2,18,2
70,-1,2,2,18,2
71,-1,1,2,18,1
72,-1,1,2,18,1
73,-1,1,2,18,1
74,-1,1,2,18,1
75,-1,1,2,18,1
76,-1,1,2,18,1
77,-1,1,2,18,1
78,-1,1,2,18,1
79,-1,1,2,18,1
80,-1,1,2,18,1
81,-1,1,2,18,1
82,-1,1,2,18,1
83,-1,1,2,18,1
84,-1,1,2,18,1
85,-1,1,2,18,1
86,0,1,2,18,1
87,2,1,2,18,1
88,2,1,2,18,1
89,2,1,2,18,1
90,2,1,2,18,1
91,2,1,2,18,1
92,2,2,2,18,2
93,2,2,2,18,2
94,2,2,2,18,2
95,2,2,2,18,2
96,2,2,2,18,2
97,2,3,2,18,2
98,2,3,2,18,2
99,2,3,2,18,2
100,2,3,3,18,3
101,2,3,3,18,3
102,2,3,3,18,3
103,2,3,3,18,3
104,2,3,3,18,3
105,2,3,3,18,3
106,3,3,3,18,3
107,3,3,3,18,3
108,3,3,3,18,3
109,3,3,3,18,3
110,3,3,3,18,3
111,3,3,3,18,3
112,3,3,3,18,3
113,3,3,3,18,3
114,3,3,3,18,3
115,3,3,3,18,3
116,3,3,3,18,3
117,3,3,3,18,3
118,3,3,3,18,3
119,3,3,3,18,3
120,3,3,3,18,3
121,3,3,3,18,3
122,3,3,3,18,3
123,3,3,3,18,3
124,3,3,3,18,3
125,3,3,3,18,3
126,3,3,3,18,3
127,3,3,3,18,3
128,3,3,3,18,3
129,3,3,3,18,3
130,3,3,3,18,3
131,3,3,3,18,3
132,3,3,3,18,3
133,3,3,3,18,3
134,3,3,3,18,3
135,3,3,3,18,3
136,3,3,3,18,3
137,3,3,3,18,3
138,3,3,3,18,3
139,3,3,3,18,3
140,3,3,3,18,3
141,3,2,3,18,2
142,3,2,3,18,2
143,3,2,3,18,2
144,3,2,3,18,2
145,3,2,2,18,2
146,3,2,3,18,2
147,3,2,3,18,2
148,3,2,3,18,2
149,3,2,3,18,2
150,3,2,3,18,2
151,3,2,3,18,2
152,3,2,3,18,2
153,3,2,3,18,2
154,3,2,3,18,2
155,3,2,3,18,2
156,3,2,3,18,2
157,3,2,3,18,2
158,3,2,3,18,2
159,3,2,3,18,2
160,3,2,3,18,2
161,3,2,3,18,2
162,3,2,3,18,2
163,3,2,3,18,2
164,3,2,3,18,2
165,3,2,3,18,2
166,3,2,3,18,2
167,3,2,3,18,2
168,3,2,3,18,2
169,3,2,3,18,2
170,3,2,3,18,2
171,3,2,3,18,2
172,3,2,3,18,2
173,3,2,3,18,2
174,3,2,3,18,2
175,3,2,3,18,2
176,3,2,3,18,2
177,3,2,3,18,2
178,3,2,3,18,2
179,3,2,3,18,2
180,3,2,3,18,2
181,3,2,3,18,2
182,3,1,3,18,1
183,3,1,3,18,1
184,3,1,3,18,1
185,3,1,3,18,1
186,3,2,3,18,2
187,3,1,3,18,1
188,3,1,3,18,1
189,3,1,3,18,1
190,1,1,3,18,1
191,1,1,3,18,1
192,1,1,3,18,1
193,1,1,3,18,1
194,1,2,3,18,2
195,1,2,3,18,2
196,1,2,3,18,2
197,1,2,2,18,2
198,1,2,2,18,2
199,1,2,2,18,2
200,1,2,2,18,2
201,1,2,2,18,2
202,1,2,2,18,2
203,1,2,2,18,2
204,1,2,2,18,2
205,1,2,2,18,2
206,1,2,2,18,2
207,1,2,2,18,2
208,1,2,2,18,2
209,1,2,2,18,2
210,1,2,2,18,2
211,1,2,2,18,2
212,1,2,2,18,2
213,1,2,2,18,2
214,1,2,2,18,2
215,1,2,2,18,2
216,1,2,2,18,2
217,1,2,2,18,2
218,1,2,2,18,2
219,1,2,2,18,2
220,1,2,2,18,2
221,1,2,2,18,2
222,1,2,2,18,2
223,1,2,2,18,2
224,1,2,2,18,2
225,1,2,2,18,2
226,1,2,2,18,2
227,1,2,2,18,2
228,1,2,2,18,2
229,1,2,1,18,1
230,1,2,1,18,1
231,1,2,1,18,1
232,1,2,1,18,1
233,1,2,1,18,1
234,1,2,1,18,1
235,1,2,1,18,1
236,1,2,2,18,2
237,1,2,2,18,2
238,1,2,2,18,2
239,1,1,2,18,1
240,1,1,2,18,1
241,1,1,2,18,1
242,1,1,2,18,1
243,1,1,2,18,1
244,1,1,2,18,1
245,1,1,2,18,1
246,1,1,2,18,1
247,1,1,2,18,1
248,1,1,2,18,1
249,1,1,2,18,1
250,1,1,2,18,1
251,1,1,2,18,1
252,1,1,2,18,1
253,1,1,2,18,1
254,1,1,2,18,1
255,1,1,1,18,1
256,1,1,1,18,1
257,1,1,1,18,1
258,1,1,1,18,1
259,1,1,1,18,1
260,1,0,1,18,0
261,1,0,1,18,0
262,1,0,1,18,0
263,1,0,1,18,0
264,1,0,1,18,0
265,1,0,1,18,0
266,3,0,1,18,0
267,3,0,1,18,0
268,3,1,3,18,1
269,3,1,3,18,1
270,3,1,3,18,1
271,3,1,2,18,1
272,3,1,3,18,1
273,3,1,3,18,1
274,3,1,3,18,1
275,3,1,3,18,1
276,3,1,3,18,1
277,3,1,3,18,1
278,3,1,3,18,1
279,3,1,3,18,1
280,3,1,3,18,1
281,3,1,3,18,1
282,3,1,3,18,1
283,3,1,3,18,1
284,3,1,3,18,1
285,3,1,3,18,1
286,3,1,3,18,1
287,3,1,3,18,1
288,3,1,3,18,1
289,3,1,3,18,1
290,3,1,3,18,1
291,3,1,3,18,1
292,3,1,3,18,1
293,3,1,3,18,1
294,3,1,3,18,1
295,3,1,3,18,1
296,3,1,3,18,1
297,3,1,3,18,1
298,3,1,3,18,1
299,3,1,3,18,1
300,3,1,3,18,1
301,3,1,3,18,1
302,3,1,3,18,1
303,3,1,3,18,1
304,3,1,3,18,1
305,3,1,3,18,1
306,3,1,3,18,1
307,3,1,3,18,1
308,3,1,3,18,1
309,3,1,3,18,1
310,3,1,3,18,1
311,3,1,3,18,1
312,3,1,3,18,1
313,3,1,3,18,1
314,3,1,3,18,1
315,3,1,3,18,1
316,3,1,3,18,1
317,3,1,3,18,1
318,3,1,3,18,1
319,3,1,3,18,1
320,3,1,3,18,1
321,3,1,3,18,1
322,3,1,3,18,1
323,3,1,3,18,1
324,3,1,3,18,1
325,3,1,3,18,1
326,3,1,3,18,1
327,3,-1,3,18,-1
328,2,0,3,18,0
329,1,0,3,18,0
330,1,0,3,18,0
331,1,0,3,18,0
332,1,0,3,18,0
333,1,0,3,18,0
334,1,0,3,18,0
335,1,0,3,18,0
336,1,0,3,18,0
337,1,0,3,18,0
338,1,0,3,18,0
339,1,0,3,18,0
340,1,0,3,18,0
341,1,0,3,18,0
342,1,0,3,18,0
343,1,0,3,18,0
344,1,0,3,18,0
345,1,0,3,18,0
346,1,0,3,18,0
347,1,0,3,18,0
348,1,0,3,18,0
349,1,0,3,18,0
350,1,0,3,18,0
351,1,0,3,18,0
352,1,0,3,18,0
353,1,0,3,18,0
354,1,0,3,18,0
355,1,0,3,18,0
356,1,0,3,18,0
357,1,0,3,18,0
358,1,0,3,18,0
359,1,0,3,18,0
360,1,0,3,18,0
361,1,0,3,18,0
362,1,0,3,18,0
363,1,0,3,18,0
364,1,0,3,18,0
365,1,0,3,18,0
366,1,0,3,18,0
367,1,0,3,18,0
368,1,0,3,18,0
369,1,0,3,18,0
370,1,0,3,18,0
371,1,0,3,18,0
372,1,0,3,18,0
373,1,0,3,18,0
374,1,0,3,18,0
375,1,0,3,18,0
376,1,0,3,18,0
377,1,0,3,18,0
378,1,0,3,18,0
379,1,0,3,18,0
380,1,0,3,18,0
381,1,0,3,18,0
382,1,0,3,18,0
383,1,0,3,18,0
384,1,0,3,18,0
385,1,-1,3,18,-1
386,1,-1,3,18,-1
387,1,-1,3,18,-1
388,2,-1,3,18,-1
389,2,-1,3,18,-1
390,3,-1,3,18,-1
391,3,-1,3,18,-1
392,3,-1,3,18,-1
393,3,-1,3,18,-1
394,3,-1,3,18,-1
395,3,-1,3,18,-1
396,3,-1,3,18,-1
397,3,-1,3,18,-1
398,3,-1,3,18,-1
399,3,-1,3,18,-1
400,3,-1,3,18,-1
401,3,-1,3,18,-1
402,3,-1,3,18,-1
403,3,-1,3,18,-1
404,3,-1,3,18,-1
405,3,-1,3,18,-1
406,3,-1,3,18,-1
407,3,-1,3,18,-1
408,3,-1,3,18,-1
409,3,-1,3,18,-1
410,3,-1,3,18,-1
411,3,-1,3,18,-1
