frame,berk,cansu,yagmur,file,group
270,0,3,2,9,2
271,0,3,2,9,2
272,0,3,2,9,2
273,0,3,2,9,2
274,0,3,2,9,2
275,0,3,2,9,2
276,0,2,2,9,2
277,0,2,2,9,2
278,0,2,2,9,2
279,0,2,2,9,2
280,0,2,1,9,1
281,0,2,2,9,2
282,0,3,2,9,2
283,0,3,2,9,2
284,1,3,1,9,1
285,2,3,1,9,1
286,2,3,1,9,1
287,2,3,1,9,1
288,2,3,1,9,1
289,2,3,1,9,1
290,2,3,1,9,1
291,2,3,2,9,2
292,2,3,1,9,1
293,2,3,1,9,1
294,2,3,1,9,1
295,2,2,1,9,1
296,2,2,1,9,1
0,0,0,0,10,0
1,0,0,0,10,0
2,0,0,0,10,0
3,0,0,0,10,0
4,0,0,1,10,0
5,1,0,1,10,0
6,1,0,1,10,0
7,1,0,1,10,0
8,2,0,1,10,0
9,2,0,1,10,0
10,1,0,1,10,0
11,2,0,1,10,0
12,2,0,1,10,0
13,2,0,1,10,0
14,2,0,1,10,0
15,2,0,1,10,0
16,2,0,1,10,0
17,2,0,1,10,0
18,2,0,1,10,0
19,2,0,1,10,0
20,2,0,1,10,0
21,2,0,1,10,0
22,2,0,1,10,0
23,2,0,1,10,0
24,2,0,1,10,0
25,1,0,1,10,0
26,1,0,1,10,0
27,1,0,1,10,0
28,0,0,1,10,0
29,0,0,1,10,0
30,0,0,1,10,0
31,0,1,1,10,1
32,0,1,1,10,1
33,0,1,1,10,1
34,0,1,1,10,1
35,0,1,0,10,0
36,0,1,0,10,0
37,0,1,0,10,0
38,0,1,0,10,0
39,-1,1,0,10,0
40,-1,1,0,10,0
41,0,1,0,10,0
42,0,1,0,10,0
43,0,1,1,10,1
44,0,1,1,10,1
45,0,1,1,10,1
46,0,1,0,10,0
47,0,1,0,10,0
48,0,1,0,10,0
49,0,1,0,10,0
50,0,1,0,10,0
51,0,2,0,10,0
52,0,2,0,10,0
53,0,2,0,10,0
54,0,2,1,10,1
55,0,2,1,10,1
56,0,2,1,10,1
57,0,2,2,10,2
58,0,2,2,10,2
59,0,2,2,10,2
60,0,2,2,10,2
61,1,3,2,10,2
62,2,3,2,10,2
63,2,3,2,10,2
64,2,3,2,10,2
65,2,3,2,10,2
66,2,3,2,10,2
67,2,3,2,10,2
68,2,3,2,10,2
69,2,3,2,10,2
70,2,3,2,10,2
71,2,3,2,10,2
72,2,3,2,10,2
73,2,3,2,10,2
74,2,3,2,10,2
75,2,3,2,10,2
76,2,3,2,10,2
77,2,3,2,10,2
78,2,3,2,10,2
79,3,3,2,10,2
80,3,3,2,10,2
81,3,3,1,10,1
82,3,3,2,10,2
83,3,3,2,10,2
84,3,3,2,10,2
85,3,3,2,10,2
86,3,3,2,10,2
87,3,3,2,10,2
88,3,3,2,10,2
89,3,3,2,10,2
90,3,3,2,10,2
91,3,3,2,10,2
92,3,3,2,10,2
93,3,3,2,10,2
94,3,3,2,10,2
95,3,3,2,10,2
96,3,3,2,10,2
97,3,3,2,10,2
98,3,2,2,10,2
99,3,1,2,10,1
100,3,1,2,10,1
101,3,1,2,10,1
102,3,1,2,10,1
103,3,1,2,10,1
104,3,1,2,10,1
105,3,1,2,10,1
106,3,1,2,10,1
107,3,1,2,10,1
108,3,1,2,10,1
109,3,2,2,10,2
110,3,2,2,10,2
111,3,2,2,10,2
112,3,2,2,10,2
113,3,2,2,10,2
114,3,2,2,10,2
115,3,2,2,10,2
116,3,2,2,10,2
117,3,2,2,10,2
118,3,2,2,10,2
119,3,2,2,10,2
120,3,2,2,10,2
121,3,2,2,10,2
122,3,2,2,10,2
123,3,2,2,10,2
124,3,2,2,10,2
125,3,2,2,10,2
126,3,2,2,10,2
127,3,2,2,10,2
128,3,2,2,10,2
129,3,2,3,10,2
130,3,2,3,10,2
131,3,2,3,10,2
132,3,2,3,10,2
133,3,2,2,10,2
134,3,2,2,10,2
135,3,1,2,10,1
136,2,1,2,10,1
137,1,0,2,10,0
138,1,0,2,10,0
139,1,0,2,10,0
140,1,0,2,10,0
141,1,0,2,10,0
142,1,0,2,10,0
143,1,0,2,10,0
144,1,0,2,10,0
145,1,1,2,10,1
146,1,1,2,10,1
147,1,1,2,10,1
148,1,1,1,10,1
149,1,1,1,10,1
150,1,1,1,10,1
151,1,1,1,10,1
152,2,1,1,10,1
153,2,1,1,10,1
154,2,1,1,10,1
155,2,2,1,10,1
156,2,2,1,10,1
157,2,3,1,10,1
158,2,3,1,10,1
159,2,3,2,10,2
160,2,3,2,10,2
161,2,3,2,10,2
162,2,3,2,10,2
163,2,3,2,10,2
164,2,3,2,10,2
165,2,3,2,10,2
166,2,3,2,10,2
167,2,3,2,10,2
168,2,3,2,10,2
169,2,3,2,10,2
170,2,3,2,10,2
171,2,3,2,10,2
172,2,3,2,10,2
173,2,3,2,10,2
174,2,3,2,10,2
175,2,3,2,10,2
176,2,3,2,10,2
177,2,3,2,10,2
178,2,3,2,10,2
179,2,3,2,10,2
180,2,3,2,10,2
181,2,3,2,10,2
182,2,3,2,10,2
183,2,3,2,10,2
184,2,3,2,10,2
185,2,3,2,10,2
186,2,2,2,10,2
187,2,2,2,10,2
188,2,2,2,10,2
189,2,1,2,10,1
190,2,1,2,10,1
191,2,1,2,10,1
192,2,1,2,10,1
193,2,1,2,10,1
194,2,1,2,10,1
195,2,1,2,10,1
196,2,1,2,10,1
197,2,1,2,10,1
198,2,0,2,10,0
199,2,0,2,10,0
200,2,0,2,10,0
201,2,0,2,10,0
202,2,0,2,10,0
203,2,1,2,10,1
204,2,1,2,10,1
205,2,1,1,10,1
206,2,1,1,10,1
0,0,1,0,11,0
1,0,1,0,11,0
2,0,1,0,11,0
3,1,1,0,11,0
4,1,1,0,11,0
5,1,1,1,11,1
6,1,1,2,11,1
7,2,1,2,11,1
8,2,1,2,11,1
9,2,1,2,11,1
10,3,1,2,11,1
11,3,2,2,11,2
12,3,2,2,11,2
13,3,2,2,11,2
14,3,2,2,11,2
15,3,2,2,11,2
16,3,3,2,11,2
17,3,3,2,11,2
18,3,3,2,11,2
19,3,3,2,11,2
20,3,3,2,11,2
21,3,3,2,11,2
22,3,3,2,11,2
23,3,3,2,11,2
24,3,3,2,11,2
25,3,3,2,11,2
26,3,3,2,11,2
27,3,3,2,11,2
28,3,3,2,11,2
29,3,3,2,11,2
30,3,3,2,11,2
31,3,3,2,11,2
32,3,3,3,11,3
33,3,3,3,11,3
34,3,3,3,11,3
35,3,3,3,11,3
36,2,3,3,11,3
37,2,3,3,11,3
38,1,3,2,11,2
39,1,3,2,11,2
40,1,3,2,11,2
41,1,3,2,11,2
42,0,3,2,11,2
43,0,3,2,11,2
44,0,3,2,11,2
45,0,3,2,11,2
46,0,3,2,11,2
47,0,3,2,11,2
48,0,3,2,11,2
49,0,3,2,11,2
50,0,3,2,11,2
51,0,3,2,11,2
52,0,3,2,11,2
53,0,3,2,11,2
54,0,3,2,11,2
55,0,3,1,11,1
56,0,3,1,11,1
57,0,3,1,11,1
58,0,3,1,11,1
59,0,3,1,11,1
60,0,3,1,11,1
61,0,3,1,11,1
62,0,3,2,11,2
63,0,3,2,11,2
64,0,3,2,11,2
65,0,3,2,11,2
66,0,3,2,11,2
67,0,3,2,11,2
68,0,3,2,11,2
69,0,3,2,11,2
70,0,3,2,11,2
71,0,3,2,11,2
72,0,3,2,11,2
73,0,3,2,11,2
74,0,3,2,11,2
75,0,3,2,11,2
76,0,3,2,11,2
77,0,3,2,11,2
78,1,3,2,11,2
79,1,3,2,11,2
80,1,3,2,11,2
81,1,3,2,11,2
82,1,3,2,11,2
83,1,3,2,11,2
84,1,3,2,11,2
85,1,3,2,11,2
86,1,3,2,11,2
87,1,3,2,11,2
88,1,3,2,11,2
89,1,3,2,11,2
90,1,3,2,11,2
91,1,3,2,11,2
92,1,3,2,11,2
93,1,3,2,11,2
94,1,3,2,11,2
95,1,3,2,11,2
96,1,3,2,11,2
97,1,3,2,11,2
98,1,3,2,11,2
99,1,3,2,11,2
100,1,3,2,11,2
101,1,3,2,11,2
102,1,3,2,11,2
103,1,3,2,11,2
104,1,3,1,11,1
105,1,3,1,11,1
106,1,3,1,11,1
107,1,3,1,11,1
108,1,3,1,11,1
109,1,3,1,11,1
110,1,3,1,11,1
111,1,3,1,11,1
112,1,3,1,11,1
113,1,3,1,11,1
114,1,3,1,11,1
115,1,3,1,11,1
116,2,3,1,11,1
117,3,3,1,11,1
118,3,3,1,11,1
119,3,3,1,11,1
120,3,3,1,11,1
121,3,3,1,11,1
122,3,3,1,11,1
123,3,3,1,11,1
124,3,3,1,11,1
125,3,3,1,11,1
126,3,3,1,11,1
127,3,3,1,11,1
128,3,3,1,11,1
129,3,3,1,11,1
130,3,3,1,11,1
131,3,3,1,11,1
132,3,3,1,11,1
133,3,3,1,11,1
134,3,3,1,11,1
135,3,3,1,11,1
136,3,3,1,11,1
137,3,3,1,11,1
138,3,3,1,11,1
139,3,3,1,11,1
140,3,3,1,11,1
141,3,2,1,11,1
142,3,2,1,11,1
143,3,2,1,11,1
144,3,2,1,11,1
145,3,2,1,11,1
146,3,1,1,11,1
147,3,1,1,11,1
148,3,1,1,11,1
149,3,1,1,11,1
150,3,1,1,11,1
151,3,1,1,11,1
152,3,1,1,11,1
153,3,1,1,11,1
154,3,1,1,11,1
155,3,1,1,11,1
156,3,1,1,11,1
157,3,1,1,11,1
158,3,1,1,11,1
159,3,1,1,11,1
160,3,1,1,11,1
161,3,1,1,11,1
162,3,1,1,11,1
163,3,1,1,11,1
164,3,2,1,11,1
165,3,2,1,11,1
166,3,2,1,11,1
167,3,2,2,11,2
168,3,2,2,11,2
169,3,2,2,11,2
170,3,2,2,11,2
171,3,2,2,11,2
172,3,2,2,11,2
173,3,2,2,11,2
174,3,2,2,11,2
175,3,2,2,11,2
176,3,2,2,11,2
177,3,2,2,11,2
178,3,2,2,11,2
179,3,2,2,11,2
180,3,2,2,11,2
181,3,2,2,11,2
182,3,2,2,11,2
183,3,2,2,11,2
184,3,1,2,11,1
185,3,1,2,11,1
186,3,1,2,11,1
187,3,1,2,11,1
188,3,1,2,11,1
189,3,1,2,11,1
190,3,1,2,11,1
191,3,1,2,11,1
192,3,1,2,11,1
193,3,1,2,11,1
194,3,1,2,11,1
195,3,1,2,11,1
196,3,1,2,11,1
197,3,1,2,11,1
198,3,1,2,11,1
199,3,1,2,11,1
200,3,1,2,11,1
201,3,1,2,11,1
202,3,1,2,11,1
203,3,1,2,11,1
204,3,1,3,11,1
205,3,0,3,11,0
206,3,0,3,11,0
207,3,0,3,11,0
208,3,0,3,11,0
209,3,0,3,11,0
210,3,0,3,11,0
211,3,0,3,11,0
212,3,0,3,11,0
213,3,0,3,11,0
214,3,0,3,11,0
215,3,0,3,11,0
216,3,0,3,11,0
217,3,0,3,11,0
218,3,0,3,11,0
219,3,0,3,11,0
220,3,0,3,11,0
221,3,0,3,11,0
222,3,0,3,11,0
223,3,0,3,11,0
224,3,0,3,11,0
225,3,0,3,11,0
226,3,0,3,11,0
227,3,0,3,11,0
228,3,1,3,11,1
229,3,1,3,11,1
230,3,1,3,11,1
231,3,1,3,11,1
232,3,1,3,11,1
233,3,1,3,11,1
234,3,1,3,11,1
235,3,1,3,11,1
236,3,1,3,11,1
237,3,1,3,11,1
238,3,1,3,11,1
239,3,1,3,11,1
240,3,1,2,11,1
241,3,1,2,11,1
242,3,0,2,11,0
243,3,0,2,11,0
244,3,-1,2,11,-1
245,3,0,2,11,0
246,2,0,2,11,0
247,2,0,2,11,0
248,1,0,2,11,0
249,0,0,2,11,0
250,0,-1,2,11,-1
251,0,-1,2,11,-1
252,0,0,2,11,0
253,0,1,2,11,1
254,0,1,2,11,1
255,0,2,2,11,2
256,0,2,2,11,2
257,0,2,2,11,2
258,0,2,2,11,2
259,0,2,2,11,2
260,0,2,2,11,2
261,0,2,2,11,2
262,0,2,2,11,2
263,0,2,2,11,2
264,0,2,2,11,2
265,0,2,2,11,2
266,0,2,2,11,2
267,0,2,2,11,2
268,0,2,2,11,2
269,0,2,2,11,2
270,0,2,2,11,2
271,0,2,2,11,2
272,0,2,2,11,2
273,0,2,2,11,2
274,0,2,2,11,2
275,0,3,2,11,2
276,0,3,2,11,2
277,0,3,2,11,2
278,0,3,2,11,2
279,0,3,2,11,2
280,0,3,2,11,2
281,0,3,2,11,2
282,0,3,2,11,2
283,0,3,2,11,2
284,0,3,3,11,3
285,0,3,3,11,3
286,0,3,2,11,2
287,0,3,2,11,2
288,0,3,2,11,2
289,0,3,2,11,2
290,0,3,1,11,1
291,0,3,1,11,1
292,0,3,1,11,1
293,0,3,1,11,1
294,0,3,1,11,1
295,0,3,1,11,1
296,0,3,1,11,1
297,0,3,1,11,1
298,0,3,1,11,1
299,0,3,1,11,1
300,0,3,1,11,1
301,0,3,1,11,1
302,0,3,1,11,1
303,0,3,1,11,1
304,0,3,1,11,1
305,0,3,1,11,1
306,0,3,1,11,1
307,0,3,1,11,1
308,0,3,1,11,1
309,0,3,1,11,1
310,0,3,1,11,1
311,0,3,1,11,1
312,0,3,0,11,0
313,0,3,0,11,0
314,0,3,0,11,0
315,0,3,0,11,0
316,0,3,0,11,0
317,1,3,0,11,0
318,1,3,0,11,0
319,1,3,0,11,0
320,1,3,0,11,0
321,1,3,0,11,0
322,1,3,0,11,0
323,0,3,0,11,0
324,0,3,0,11,0
325,0,3,0,11,0
326,0,3,0,11,0
327,0,3,0,11,0
328,0,3,0,11,0
329,0,3,0,11,0
330,0,3,0,11,0
331,0,3,0,11,0
332,0,3,0,11,0
333,0,2,0,11,0
334,0,2,0,11,0
335,0,2,0,11,0
336,0,2,0,11,0
337,-1,2,0,11,0
338,-1,2,0,11,0
339,-1,2,0,11,0
340,-1,3,0,11,0
341,-1,3,0,11,0
342,-1,3,0,11,0
343,-1,3,0,11,0
344,-1,3,0,11,0
345,-1,3,0,11,0
346,-1,3,0,11,0
347,-1,3,0,11,0
348,-1,3,0,11,0
349,-1,3,0,11,0
350,-1,3,0,11,0
351,-1,3,0,11,0
352,-1,3,0,11,0
353,-1,3,0,11,0
354,-1,3,0,11,0
355,0,3,0,11,0
356,0,3,0,11,0
357,0,3,0,11,0
358,0,3,0,11,0
359,0,3,0,11,0
360,0,3,0,11,0
361,0,3,0,11,0
362,0,3,0,11,0
363,0,3,0,11,0
364,0,3,0,11,0
365,0,3,0,11,0
366,0,3,0,11,0
367,0,3,0,11,0
368,0,3,0,11,0
369,0,3,0,11,0
370,0,3,0,11,0
371,0,3,0,11,0
372,0,3,0,11,0
373,0,2,0,11,0
374,0,2,0,11,0
375,0,2,0,11,0
376,0,2,0,11,0
377,0,2,0,11,0
378,0,2,0,11,0
379,1,2,0,11,0
380,1,2,0,11,0
381,2,2,0,11,0
382,2,2,0,11,0
383,2,2,0,11,0
384,2,2,0,11,0
385,2,1,0,11,0
386,2,1,0,11,0
387,2,1,0,11,0
388,2,1,0,11,0
389,2,2,0,11,0
390,2,3,0,11,0
391,2,3,0,11,0
392,2,2,0,11,0
393,2,2,0,11,0
394,2,1,0,11,0
395,2,1,0,11,0
396,2,1,0,11,0
397,2,1,0,11,0
398,2,1,0,11,0
399,2,2,0,11,0
400,2,2,0,11,0
401,2,2,0,11,0
402,2,3,0,11,0
403,2,3,0,11,0
404,2,3,0,11,0
405,2,3,0,11,0
406,2,2,0,11,0
407,2,2,0,11,0
408,2,2,0,11,0
409,2,2,0,11,0
410,2,3,0,11,0
411,2,3,0,11,0
412,2,3,0,11,0
413,2,3,0,11,0
414,2,3,0,11,0
415,2,3,0,11,0
416,2,3,0,11,0
417,2,3,1,11,1
418,2,3,2,11,2
419,2,3,2,11,2
420,2,3,2,11,2
421,2,2,2,11,2
422,2,1,2,11,1
423,2,1,2,11,1
424,2,1,2,11,1
425,2,1,2,11,1
426,2,1,2,11,1
427,2,1,2,11,1
428,2,1,2,11,1
429,2,1,2,11,1
430,2,1,2,11,1
431,2,1,2,11,1
432,2,1,2,11,1
433,2,1,2,11,1
434,2,1,2,11,1
435,2,2,2,11,2
436,2,2,2,11,2
437,2,2,2,11,2
438,2,2,2,11,2
439,2,2,2,11,2
440,2,2,2,11,2
441,2,1,2,11,1
442,1,1,2,11,1
443,1,1,2,11,1
444,1,1,2,11,1
445,1,1,2,11,1
446,0,1,2,11,1
447,0,1,2,11,1
448,0,1,1,11,1
449,0,1,1,11,1
450,0,1,1,11,1
451,0,1,1,11,1
452,0,1,0,11,0
453,0,1,0,11,0
454,0,1,0,11,0
455,0,1,0,11,0
456,0,1,0,11,0
457,0,1,0,11,0
458,0,1,0,11,0
459,0,1,0,11,0
460,0,1,0,11,0
461,0,1,0,11,0
462,0,1,-1,11,-1
463,0,1,-1,11,-1
464,0,1,-1,11,-1
465,0,1,-1,11,-1
466,0,1,-1,11,-1
467,0,1,0,11,0
468,0,1,0,11,0
469,0,3,0,11,0
470,0,3,0,11,0
471,0,3,0,11,0
472,0,3,0,11,0
473,0,3,0,11,0
474,0,3,0,11,0
475,0,3,0,11,0
476,0,3,0,11,0
477,0,3,0,11,0
478,0,3,0,11,0
479,0,3,0,11,0
480,0,3,0,11,0
481,1,3,0,11,0
482,1,3,0,11,0
483,1,3,0,11,0
484,1,3,0,11,0
485,1,3,0,11,0
486,1,3,0,11,0
487,1,3,0,11,0
488,1,3,0,11,0
0,0,3,2,12,2
1,0,3,2,12,2
2,0,3,1,12,1
3,0,3,1,12,1
4,0,3,1,12,1
5,0,3,1,12,1
6,0,3,1,12,1
7,0,3,1,12,1
8,0,3,1,12,1
9,0,3,1,12,1
10,2,3,2,12,2
11,3,3,2,12,2
12,3,3,2,12,2
13,3,3,2,12,2
14,3,3,2,12,2
15,3,3,2,12,2
16,3,3,3,12,3
17,3,3,3,12,3
18,3,3,3,12,3
19,3,3,3,12,3
20,3,3,3,12,3
21,3,3,3,12,3
22,3,3,3,12,3
23,3,3,3,12,3
24,3,3,3,12,3
25,3,3,3,12,3
26,3,3,3,12,3
27,3,3,3,12,3
28,3,3,3,12,3
29,3,3,3,12,3
30,3,3,3,12,3
31,3,3,3,12,3
32,3,3,3,12,3
33,3,3,3,12,3
34,3,3,3,12,3
35,3,3,3,12,3
36,3,3,3,12,3
37,3,3,3,12,3
38,3,3,3,12,3
39,3,3,3,12,3
40,3,3,3,12,3
41,3,3,3,12,3
42,3,3,3,12,3
43,3,3,3,12,3
44,3,3,3,12,3
45,3,3,3,12,3
46,3,3,3,12,3
47,3,3,3,12,3
48,3,3,3,12,3
49,3,3,3,12,3
50,3,3,3,12,3
51,3,3,3,12,3
52,3,3,3,12,3
53,3,3,3,12,3
54,3,3,3,12,3
55,3,3,3,12,3
56,3,3,3,12,3
57,3,3,3,12,3
58,3,3,3,12,3
59,3,3,3,12,3
60,3,3,3,12,3
61,3,3,3,12,3
0,0,0,0,13,0
1,0,1,0,13,0
2,0,3,0,13,0
3,0,3,0,13,0
4,0,3,0,13,0
5,0,3,0,13,0
6,0,3,0,13,0
7,0,3,1,13,1
8,0,3,3,13,3
9,0,3,3,13,3
10,0,3,3,13,3
11,0,3,3,13,3
12,0,3,3,13,3
13,0,3,3,13,3
14,0,3,3,13,3
15,0,3,3,13,3
16,0,3,3,13,3
17,0,3,3,13,3
18,0,3,3,13,3
19,0,3,3,13,3
20,0,3,3,13,3
21,0,3,3,13,3
22,0,3,3,13,3
23,0,3,3,13,3
24,0,2,3,13,2
25,0,2,3,13,2
26,0,2,3,13,2
27,0,2,2,13,2
28,0,2,2,13,2
29,0,2,2,13,2
30,-1,2,2,13,2
31,-1,2,2,13,2
32,-1,2,2,13,2
33,-1,2,2,13,2
34,-1,2,2,13,2
35,-1,2,2,13,2
36,-1,2,2,13,2
37,-1,2,2,13,2
38,-1,2,2,13,2
39,-1,2,2,13,2
40,-1,2,2,13,2
41,-1,2,2,13,2
42,-1,2,2,13,2
43,-1,2,2,13,2
44,-1,1,2,13,1
45,-1,2,2,13,2
46,-1,2,2,13,2
47,0,2,2,13,2
48,0,1,2,13,1
49,0,1,2,13,1
50,1,2,2,13,2
51,1,2,2,13,2
52,1,2,2,13,2
53,1,3,2,13,2
54,1,2,2,13,2
55,1,2,2,13,2
56,1,3,2,13,2
57,1,3,2,13,2
58,2,3,2,13,2
59,2,3,2,13,2
60,2,3,2,13,2
61,2,3,2,13,2
62,2,3,2,13,2
63,2,3,2,13,2
64,2,3,2,13,2
65,2,3,2,13,2
66,2,3,2,13,2
67,2,3,2,13,2
68,2,3,2,13,2
69,2,3,2,13,2
70,2,3,2,13,2
71,2,3,2,13,2
72,2,3,2,13,2
73,2,3,2,13,2
74,2,3,2,13,2
75,2,3,2,13,2
76,2,3,2,13,2
77,2,3,2,13,2
78,2,3,2,13,2
79,2,3,2,13,2
80,2,3,2,13,2
81,2,3,2,13,2
82,2,3,2,13,2
83,2,3,2,13,2
84,2,3,2,13,2
85,2,3,2,13,2
86,2,3,2,13,2
87,2,3,2,13,2
88,2,3,2,13,2
89,2,3,2,13,2
90,2,3,2,13,2
91,2,3,2,13,2
92,2,3,2,13,2
93,2,3,2,13,2
94,2,3,2,13,2
95,2,3,2,13,2
96,3,3,2,13,2
97,3,3,2,13,2
98,3,3,2,13,2
99,3,3,2,13,2
100,3,3,2,13,2
101,3,3,2,13,2
102,3,3,2,13,2
103,3,3,2,13,2
104,3,3,2,13,2
105,3,3,2,13,2
106,3,3,2,13,2
107,3,3,2,13,2
108,3,3,2,13,2
109,3,3,2,13,2
110,3,3,2,13,2
111,3,3,2,13,2
112,3,3,2,13,2
113,3,3,2,13,2
114,3,3,2,13,2
115,3,3,2,13,2
116,3,3,2,13,2
117,3,3,2,13,2
118,3,3,1,13,1
119,3,3,1,13,1
120,3,3,1,13,1
121,3,3,1,13,1
122,3,3,1,13,1
123,3,3,1,13,1
124,3,3,1,13,1
125,3,3,1,13,1
126,3,3,1,13,1
127,3,3,1,13,1
128,3,3,1,13,1
129,3,3,1,13,1
130,3,3,1,13,1
131,3,3,1,13,1
132,3,3,1,13,1
133,3,3,1,13,1
134,3,3,1,13,1
135,3,3,1,13,1
136,3,3,1,13,1
137,3,3,2,13,2
138,3,3,2,13,2
139,3,3,2,13,2
140,3,3,2,13,2
141,3,3,3,13,3
142,3,3,2,13,2
143,3,2,2,13,2
144,3,2,2,13,2
145,3,3,2,13,2
146,3,3,2,13,2
147,3,3,2,13,2
148,3,3,2,13,2
149,3,3,2,13,2
150,3,3,2,13,2
151,3,3,2,13,2
152,3,3,2,13,2
153,3,3,2,13,2
154,3,3,2,13,2
155,3,3,2,13,2
156,3,3,2,13,2
157,3,3,2,13,2
158,3,3,2,13,2
159,3,3,2,13,2
160,3,3,2,13,2
161,3,3,2,13,2
162,3,3,2,13,2
163,3,3,2,13,2
164,3,3,2,13,2
165,3,3,2,13,2
166,3,3,2,13,2
167,3,3,2,13,2
168,3,3,2,13,2
169,3,3,2,13,2
170,3,3,2,13,2
171,3,3,2,13,2
172,3,3,2,13,2
173,3,3,2,13,2
174,3,2,2,13,2
175,3,2,2,13,2
176,3,2,2,13,2
177,3,2,2,13,2
178,3,2,2,13,2
179,3,2,2,13,2
180,3,2,2,13,2
181,3,2,2,13,2
182,3,2,2,13,2
183,3,2,2,13,2
184,3,2,2,13,2
185,3,2,2,13,2
186,3,2,2,13,2
187,3,2,2,13,2
188,3,2,2,13,2
189,3,2,2,13,2
190,3,3,2,13,2
191,3,3,2,13,2
192,3,3,2,13,2
193,3,3,2,13,2
194,3,3,2,13,2
195,3,3,2,13,2
196,3,3,2,13,2
197,3,3,2,13,2
198,3,3,2,13,2
199,2,3,2,13,2
200,2,3,2,13,2
201,2,3,2,13,2
202,2,3,2,13,2
203,2,3,2,13,2
204,2,3,2,13,2
205,2,3,2,13,2
206,2,3,2,13,2
207,2,3,2,13,2
208,2,3,2,13,2
209,2,2,2,13,2
210,2,2,2,13,2
211,2,2,2,13,2
212,2,2,2,13,2
213,2,2,2,13,2
214,2,3,2,13,2
215,2,3,2,13,2
216,2,3,2,13,2
217,1,3,2,13,2
218,0,3,2,13,2
219,0,3,2,13,2
220,0,3,2,13,2
221,0,3,2,13,2
222,0,3,2,13,2
223,0,3,2,13,2
224,0,3,2,13,2
225,0,3,2,13,2
226,0,2,2,13,2
227,0,2,2,13,2
228,0,2,2,13,2
229,1,2,2,13,2
230,1,2,2,13,2
231,1,2,2,13,2
232,1,2,2,13,2
233,1,2,2,13,2
234,1,2,2,13,2
235,1,2,2,13,2
236,1,3,2,13,2
237,1,3,2,13,2
238,1,3,2,13,2
239,1,3,2,13,2
240,1,3,2,13,2
241,1,3,2,13,2
242,1,3,2,13,2
243,1,3,2,13,2
244,1,3,2,13,2
245,1,3,2,13,2
246,1,3,2,13,2
247,1,3,2,13,2
248,1,3,2,13,2
249,1,3,2,13,2
250,1,3,2,13,2
251,1,3,2,13,2
252,1,3,2,13,2
253,1,3,2,13,2
254,1,3,2,13,2
255,1,3,2,13,2
256,1,3,2,13,2
257,1,3,2,13,2
258,1,3,2,13,2
259,1,3,2,13,2
260,1,3,2,13,2
261,1,3,2,13,2
262,1,3,2,13,2
263,1,3,2,13,2
264,2,3,2,13,2
265,3,3,2,13,2
266,3,3,2,13,2
267,3,3,2,13,2
268,3,3,2,13,2
269,3,3,2,13,2
270,3,3,2,13,2
271,3,3,3,13,3
272,3,3,3,13,3
273,3,3,3,13,3
274,3,3,2,13,2
275,3,3,3,13,3
276,3,3,3,13,3
277,3,3,3,13,3
278,3,3,3,13,3
279,3,3,3,13,3
280,3,3,3,13,3
281,3,3,3,13,3
282,3,3,3,13,3
283,3,3,2,13,2
284,3,3,2,13,2
285,3,3,2,13,2
286,3,3,2,13,2
287,3,3,2,13,2
288,3,3,2,13,2
289,3,3,2,13,2
290,3,3,2,13,2
291,3,3,2,13,2
292,3,3,2,13,2
293,3,3,2,13,2
294,3,3,2,13,2
295,3,3,2,13,2
296,3,3,2,13,2
297,3,3,2,13,2
298,3,3,2,13,2
299,3,3,2,13,2
300,3,3,2,13,2
301,3,3,2,13,2
302,3,3,2,13,2
303,3,3,2,13,2
304,3,3,2,13,2
305,3,3,2,13,2
306,3,3,2,13,2
307,3,3,2,13,2
308,3,3,2,13,2
309,3,3,2,13,2
310,3,3,2,13,2
311,3,3,2,13,2
312,3,3,2,13,2
313,3,3,2,13,2
314,3,3,2,13,2
315,3,3,2,13,2
316,3,3,2,13,2
317,3,3,2,13,2
318,3,3,2,13,2
319,3,3,2,13,2
320,2,3,2,13,2
321,1,3,2,13,2
322,0,3,2,13,2
323,0,3,2,13,2
324,0,3,2,13,2
325,0,3,2,13,2
326,0,3,2,13,2
327,0,3,2,13,2
328,0,3,2,13,2
329,0,2,2,13,2
330,0,2,2,13,2
331,0,2,2,13,2
332,0,2,2,13,2
333,0,2,2,13,2
334,0,2,2,13,2
335,0,2,2,13,2
336,0,2,2,13,2
337,0,3,2,13,2
338,0,3,2,13,2
339,0,2,2,13,2
340,1,2,2,13,2
341,1,3,2,13,2
342,2,3,2,13,2
343,2,3,2,13,2
344,2,3,2,13,2
345,2,3,2,13,2
346,2,3,2,13,2
347,2,3,2,13,2
348,2,3,2,13,2
349,2,3,2,13,2
350,2,3,2,13,2
351,2,3,2,13,2
352,2,3,2,13,2
353,2,3,2,13,2
354,2,3,2,13,2
355,2,3,2,13,2
356,2,3,2,13,2
357,2,3,2,13,2
358,2,3,2,13,2
359,2,3,2,13,2
360,2,3,2,13,2
361,2,3,2,13,2
362,3,3,2,13,2
363,3,2,2,13,2
364,3,2,2,13,2
365,3,2,2,13,2
366,3,2,2,13,2
367,3,2,2,13,2
368,3,2,2,13,2
369,3,2,2,13,2
370,3,2,2,13,2
371,3,1,2,13,1
372,3,1,2,13,1
0,0,1,0,14,0
1,0,1,0,14,0
